,Year,Country,Emigrants,International migrants,Net migration,Net migration rate,Population,relative migration,relative migration net,Inmigrants,Inflation,PBI,Female population,Female population aged 20 to 29 years,Female population aged 30 to 39 years,Female population aged 40 to 49 years,Female population aged 50 to 59 years,Female population aged 60 to 69 years,Male population,Male population aged 20 to 29 years,Male population aged 30 to 39 years,Male population aged 40 to 49 years,Male population aged 50 to 59 years,Male population aged 60 to 69 years,Population aged 20 to 29 years,Population aged 30 to 39 years,Population aged 40 to 49 years,Population aged 50 to 59 years,Population aged 60 to 69 years,Returns by origin,Returns by host,Inverse Inflation,Region,Gender,Age,Migrants
345,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Female,65+,14116.0
346,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Female,Total,165756.0
347,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,15+,167803.0
348,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,15-24,27071.0
349,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,15-24,27071.0
350,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,15-64,149645.0
351,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,25+,140732.0
352,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,25-54,106444.0
353,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,55-64,16129.000000000002
354,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,65+,18158.0
355,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Male,Total,167803.0
356,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,15+,333559.0
357,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,15-24,52974.0
358,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,15-24,52974.0
359,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,15-64,301284.0
360,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,25+,280585.0
361,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,25-54,216641.0
362,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,55-64,31670.0
363,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,65+,32275.0
364,2015,Costa Rica,138237.0,411697.0,19658.0,0.834,4895241,0.0282390591188462,0.0040157369167319,157895.0,0.8,3.65208096802883,2440177,414069,373387,314185,276089,176950,2455079,431145,381362,310343,269533,168236,845215,754747,624526,545622,345186,4,4,99.2,Central America,Total,Total,333559.0
365,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,15+,209637.0
366,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,15-24,27050.0
367,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,15-24,27050.0
368,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,15-64,190250.0
369,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,25+,182588.0
370,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,25-54,143657.0
371,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,55-64,19544.0
372,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,65+,19387.0
373,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Female,Total,209637.0
374,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,15+,183751.0
375,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,15-24,19444.0
376,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,15-24,19444.0
377,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,15-64,165595.0
378,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,25+,164307.0
379,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,25-54,126746.0
380,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,55-64,19405.0
381,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,65+,18156.0
382,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Male,Total,183751.0
383,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,15+,393388.0
384,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,15-24,46494.0
385,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,15-24,46494.0
386,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,15-64,355845.0
387,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,25+,346895.0
388,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,25-54,270403.0
389,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,55-64,38948.0
390,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,65+,37544.0
391,2020,Costa Rica,150241.0,520729.0,21000.0,0.845,5123107,0.0293261491512865,0.0040990750339588,171241.0,0.72,-4.05090817067276,2558491,402907,408768,334001,301904,218598,2564627,419235,421193,333371,293072,204513,822139,829963,667370,594977,423106,38,0,99.28,Central America,Total,Total,393388.0
392,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,15+,36755.0
393,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,15-24,2361.0
394,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,15-24,2361.0
395,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,15-64,30854.0
396,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,25+,34394.0
397,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,25-54,22756.0
398,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,55-64,5738.0
399,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,65+,5900.0
400,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Female,Total,36755.0
401,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Male,15+,37135.0
402,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Male,15-24,5358.0
403,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Male,15-24,5358.0
404,2000,Ecuador,446380.0,151523.0,-69999.0,-1.16,12626511,0.0353526005719236,-0.0055438117465703,376381.0,96.09,1.0918015643576,6303128,1087528,853008,626698,411094,257172,6323384,1108117,851410,613227,395345,237760,2195644,1704415,1239928,806443,494932,88,2,3.9099999999999966,South America,Male,15-64,29117.0
